company_id,row_type,cumulativeFunding_year,cumulativeFunding_value
4675,cumulativeFunding,,108533000
4677,cumulativeFunding,2017,4000000
4677,cumulativeFunding,2018,4000000
4677,cumulativeFunding,2019,6500000
4677,cumulativeFunding,2020,14500000
4677,cumulativeFunding,2021,14500000
4677,cumulativeFunding,2022,14500000
4677,cumulativeFunding,2023,14500000
4677,cumulativeFunding,2024,14500000
4677,cumulativeFunding,2025,14500000
4677,cumulativeFunding,,14500000
4679,cumulativeFunding,2020,860000
4679,cumulativeFunding,2021,3260000
4679,cumulativeFunding,2022,3260000
4679,cumulativeFunding,2023,3260000
4679,cumulativeFunding,2024,5520000
4679,cumulativeFunding,2025,5520000
4679,cumulativeFunding,,5520000
4680,cumulativeFunding,2019,5000000
4680,cumulativeFunding,2020,5000000
4680,cumulativeFunding,2021,5000000
4680,cumulativeFunding,2022,5000000
4680,cumulativeFunding,2023,5000000
4680,cumulativeFunding,2024,5000000
4680,cumulativeFunding,2025,5000000
4680,cumulativeFunding,,5000000
4683,cumulativeFunding,2013,1000000
4683,cumulativeFunding,2014,1000000
4683,cumulativeFunding,2015,3500000
4683,cumulativeFunding,2016,3500000
4683,cumulativeFunding,2017,3500000
4683,cumulativeFunding,2018,3500000
4683,cumulativeFunding,2019,3500000
4683,cumulativeFunding,2020,3500000
4683,cumulativeFunding,2021,3500000
4683,cumulativeFunding,2022,3500000
4683,cumulativeFunding,2023,3500000
4683,cumulativeFunding,2024,3500000
4683,cumulativeFunding,2025,3500000
4683,cumulativeFunding,,3500000
4685,cumulativeFunding,2019,
4685,cumulativeFunding,2020,
4685,cumulativeFunding,2021,
4685,cumulativeFunding,2022,233000
4685,cumulativeFunding,2023,233000
4685,cumulativeFunding,2024,233000
4685,cumulativeFunding,2025,233000
4685,cumulativeFunding,,233000
4690,cumulativeFunding,2024,2000000
4690,cumulativeFunding,2025,2000000
4690,cumulativeFunding,,2000000
4691,cumulativeFunding,2021,
4691,cumulativeFunding,2022,40000000
4691,cumulativeFunding,2023,40000000
4691,cumulativeFunding,2024,40000000
4691,cumulativeFunding,2025,40000000
4691,cumulativeFunding,,40000000
4694,cumulativeFunding,2015,1000000
4694,cumulativeFunding,2016,6200000
4694,cumulativeFunding,2017,6200000
4694,cumulativeFunding,2018,6200000
4694,cumulativeFunding,2019,16200000
4694,cumulativeFunding,2020,41200000
4694,cumulativeFunding,2021,96200000
4694,cumulativeFunding,2022,238200000
4694,cumulativeFunding,2023,238200000
4694,cumulativeFunding,2024,238200000
4694,cumulativeFunding,2025,238200000
4694,cumulativeFunding,,238200000
4696,cumulativeFunding,2019,
4696,cumulativeFunding,2020,7000000
4696,cumulativeFunding,2021,22000000
4696,cumulativeFunding,2022,44000000
4696,cumulativeFunding,2023,44000000
4696,cumulativeFunding,2024,44000000
4696,cumulativeFunding,2025,44000000
4696,cumulativeFunding,,44000000
4698,cumulativeFunding,2016,
4698,cumulativeFunding,2017,4200000
4698,cumulativeFunding,2018,4200000
4698,cumulativeFunding,2019,4200000
4698,cumulativeFunding,2020,4200000
4698,cumulativeFunding,2021,4200000
4698,cumulativeFunding,2022,4200000
4698,cumulativeFunding,2023,4200000
4698,cumulativeFunding,2024,4200000
4698,cumulativeFunding,2025,4200000
4698,cumulativeFunding,,4200000
4700,cumulativeFunding,2015,4000000
4700,cumulativeFunding,2016,4000000
4700,cumulativeFunding,2017,26500000
4700,cumulativeFunding,2018,231500000
4700,cumulativeFunding,2019,481500000
4700,cumulativeFunding,2020,481500000
4700,cumulativeFunding,2021,911500000
4700,cumulativeFunding,2022,1065500000
4700,cumulativeFunding,2023,1065500000
4700,cumulativeFunding,2024,1165500000
4700,cumulativeFunding,2025,1165500000
4700,cumulativeFunding,,1165500000
4702,cumulativeFunding,2013,1000000
4702,cumulativeFunding,2014,1000000
4702,cumulativeFunding,2015,1000000
4702,cumulativeFunding,2016,4000000
4702,cumulativeFunding,2017,4000000
4702,cumulativeFunding,2018,4000000
4702,cumulativeFunding,2019,4000000
4702,cumulativeFunding,2020,4000000
4702,cumulativeFunding,2021,12000000
4702,cumulativeFunding,2022,12000000
4702,cumulativeFunding,2023,12000000
4702,cumulativeFunding,2024,12000000
4702,cumulativeFunding,2025,12000000
4702,cumulativeFunding,,12000000
4705,cumulativeFunding,2012,1000000
4705,cumulativeFunding,2013,1000000
4705,cumulativeFunding,2014,5000000
4705,cumulativeFunding,2015,5000000
4705,cumulativeFunding,2016,5000000
4705,cumulativeFunding,2017,5000000
4705,cumulativeFunding,2018,5000000
4705,cumulativeFunding,2019,5000000
4705,cumulativeFunding,2020,5000000
4705,cumulativeFunding,2021,5000000
4705,cumulativeFunding,2022,5000000
4705,cumulativeFunding,2023,5000000
4705,cumulativeFunding,2024,5000000
4705,cumulativeFunding,2025,5000000
4705,cumulativeFunding,,5000000
4711,cumulativeFunding,2017,5000000
4711,cumulativeFunding,2018,5000000
4711,cumulativeFunding,2019,17000000
4711,cumulativeFunding,2020,24000000
4711,cumulativeFunding,2021,54000000
4711,cumulativeFunding,2022,54000000
4711,cumulativeFunding,2023,54000000
4711,cumulativeFunding,2024,54000000
4711,cumulativeFunding,2025,54000000
4711,cumulativeFunding,,54000000
4713,cumulativeFunding,2020,
4713,cumulativeFunding,2021,1200000
4713,cumulativeFunding,2022,1200000
4713,cumulativeFunding,2023,1200000
4713,cumulativeFunding,2024,1200000
4713,cumulativeFunding,2025,1200000
4713,cumulativeFunding,,1200000
4715,cumulativeFunding,2018,557500
4715,cumulativeFunding,2019,557500
4715,cumulativeFunding,2020,557500
4715,cumulativeFunding,2021,557500
4715,cumulativeFunding,2022,557500
4715,cumulativeFunding,2023,557500
4715,cumulativeFunding,2024,557500
4715,cumulativeFunding,2025,557500
4715,cumulativeFunding,,557500
4719,cumulativeFunding,2022,8500000
4719,cumulativeFunding,2023,8500000
4719,cumulativeFunding,2024,8500000
4719,cumulativeFunding,2025,8500000
4719,cumulativeFunding,,8500000
4721,cumulativeFunding,2022,5200000
4721,cumulativeFunding,2023,5200000
4721,cumulativeFunding,2024,5200000
4721,cumulativeFunding,2025,5200000
4721,cumulativeFunding,,5200000
4724,cumulativeFunding,2015,1500000
4724,cumulativeFunding,2016,1500000
4724,cumulativeFunding,2017,1500000
4724,cumulativeFunding,2018,5500000
4724,cumulativeFunding,2019,5500000
4724,cumulativeFunding,2020,5500000
4724,cumulativeFunding,2021,20500000
4724,cumulativeFunding,2022,20500000
4724,cumulativeFunding,2023,20500000
4724,cumulativeFunding,2024,20500000
4724,cumulativeFunding,2025,20500000
4724,cumulativeFunding,,20500000
4726,cumulativeFunding,2017,2800000
4726,cumulativeFunding,2018,2800000
4726,cumulativeFunding,2019,2800000
4726,cumulativeFunding,2020,2800000
4726,cumulativeFunding,2021,2800000
4726,cumulativeFunding,2022,2800000
4726,cumulativeFunding,2023,2800000
4726,cumulativeFunding,2024,2800000
4726,cumulativeFunding,2025,2800000
4726,cumulativeFunding,,2800000
4727,cumulativeFunding,2014,900000
4727,cumulativeFunding,2015,900000
4727,cumulativeFunding,2016,900000
4727,cumulativeFunding,2017,900000
4727,cumulativeFunding,2018,900000
4727,cumulativeFunding,2019,900000
4727,cumulativeFunding,2020,2998000
4727,cumulativeFunding,2021,4198000
4727,cumulativeFunding,2022,4198000
4727,cumulativeFunding,2023,6198000
4727,cumulativeFunding,2024,7158000
4727,cumulativeFunding,2025,7158000
4727,cumulativeFunding,,7158000
4729,cumulativeFunding,2021,1300000
4729,cumulativeFunding,2022,8700000
4729,cumulativeFunding,2023,8700000
4729,cumulativeFunding,2024,8700000
4729,cumulativeFunding,2025,8700000
4729,cumulativeFunding,,8700000
4733,cumulativeFunding,2019,
4733,cumulativeFunding,2020,
4733,cumulativeFunding,2021,120000000
4733,cumulativeFunding,2022,120000000
4733,cumulativeFunding,2023,120000000
4733,cumulativeFunding,2024,120000000
4733,cumulativeFunding,2025,120000000
4733,cumulativeFunding,,120000000
4736,cumulativeFunding,2012,600000
4736,cumulativeFunding,2013,600000
4736,cumulativeFunding,2014,600000
4736,cumulativeFunding,2015,600000
4736,cumulativeFunding,2016,600000
4736,cumulativeFunding,2017,600000
4736,cumulativeFunding,2018,53200000
4736,cumulativeFunding,2019,53200000
4736,cumulativeFunding,2020,53200000
4736,cumulativeFunding,2021,53200000
4736,cumulativeFunding,2022,53200000
4736,cumulativeFunding,2023,53200000
4736,cumulativeFunding,2024,53200000
4736,cumulativeFunding,2025,53200000
4736,cumulativeFunding,,53200000
4739,cumulativeFunding,2022,1200000
4739,cumulativeFunding,2023,1900000
4739,cumulativeFunding,2024,1900000
4739,cumulativeFunding,2025,1900000
4739,cumulativeFunding,,1900000
4740,cumulativeFunding,2021,2500000
4740,cumulativeFunding,2022,2500000
4740,cumulativeFunding,2023,2500000
4740,cumulativeFunding,2024,2500000
4740,cumulativeFunding,2025,2500000
4740,cumulativeFunding,,2500000
4743,cumulativeFunding,2019,
4743,cumulativeFunding,2020,2000000
4743,cumulativeFunding,2021,2000000
4743,cumulativeFunding,2022,2000000
4743,cumulativeFunding,2023,2000000
4743,cumulativeFunding,2024,2000000
4743,cumulativeFunding,2025,2000000
4743,cumulativeFunding,,2000000
4744,cumulativeFunding,2021,1600000
4744,cumulativeFunding,2022,1600000
4744,cumulativeFunding,2023,1600000
4744,cumulativeFunding,2024,1600000
4744,cumulativeFunding,2025,1600000
4744,cumulativeFunding,,1600000
4745,cumulativeFunding,2023,890000
4745,cumulativeFunding,2024,890000
4745,cumulativeFunding,2025,890000
4745,cumulativeFunding,,890000
4749,cumulativeFunding,2022,1500000
4749,cumulativeFunding,2023,1500000
4749,cumulativeFunding,2024,1500000
4749,cumulativeFunding,2025,1500000
4749,cumulativeFunding,,1500000
4750,cumulativeFunding,2015,2200000
4750,cumulativeFunding,2016,2200000
4750,cumulativeFunding,2017,10500000
4750,cumulativeFunding,2018,10500000
4750,cumulativeFunding,2019,10500000
4750,cumulativeFunding,2020,20500000
4750,cumulativeFunding,2021,20500000
4750,cumulativeFunding,2022,20500000
4750,cumulativeFunding,2023,20500000
4750,cumulativeFunding,2024,20500000
4750,cumulativeFunding,2025,20500000
4750,cumulativeFunding,,20500000
4756,cumulativeFunding,2017,4500000
4756,cumulativeFunding,2018,4500000
4756,cumulativeFunding,2019,35500000
4756,cumulativeFunding,2020,35500000
4756,cumulativeFunding,2021,98600000
4756,cumulativeFunding,2022,98600000
4756,cumulativeFunding,2023,198600000
4756,cumulativeFunding,2024,198600000
4756,cumulativeFunding,2025,198600000
4756,cumulativeFunding,,198600000
4757,cumulativeFunding,2023,
4757,cumulativeFunding,2024,11500000
4757,cumulativeFunding,2025,11500000
4757,cumulativeFunding,,11500000
4760,cumulativeFunding,2019,
4760,cumulativeFunding,2020,
4760,cumulativeFunding,2021,10000000
4760,cumulativeFunding,2022,37000000
4760,cumulativeFunding,2023,37000000
4760,cumulativeFunding,2024,37000000
4760,cumulativeFunding,2025,37000000
4760,cumulativeFunding,,37000000
4761,cumulativeFunding,2024,1500000
4761,cumulativeFunding,2025,1500000
4761,cumulativeFunding,,1500000
4764,cumulativeFunding,2008,5000000
4764,cumulativeFunding,2009,5000000
4764,cumulativeFunding,2010,5000000
4764,cumulativeFunding,2011,5000000
4764,cumulativeFunding,2012,5000000
4764,cumulativeFunding,2013,5000000
4764,cumulativeFunding,2014,5000000
4764,cumulativeFunding,2015,5000000
4764,cumulativeFunding,2016,5000000
4764,cumulativeFunding,2017,5000000
4764,cumulativeFunding,2018,5000000
4764,cumulativeFunding,2019,5000000
4764,cumulativeFunding,2020,5000000
4764,cumulativeFunding,2021,5000000
4764,cumulativeFunding,2022,5000000
4764,cumulativeFunding,2023,5000000
4764,cumulativeFunding,2024,5000000
4764,cumulativeFunding,2025,5000000
4764,cumulativeFunding,,5000000
4765,cumulativeFunding,2018,
4765,cumulativeFunding,2019,
4765,cumulativeFunding,2020,
4765,cumulativeFunding,2021,4200000
4765,cumulativeFunding,2022,9800000
4765,cumulativeFunding,2023,9800000
4765,cumulativeFunding,2024,9800000
4765,cumulativeFunding,2025,9800000
4765,cumulativeFunding,,9800000
4770,cumulativeFunding,2016,9200000
4770,cumulativeFunding,2017,18000000
4770,cumulativeFunding,2018,18000000
4770,cumulativeFunding,2019,18000000
4770,cumulativeFunding,2020,63000000
4770,cumulativeFunding,2021,63000000
4770,cumulativeFunding,2022,63000000
4770,cumulativeFunding,2023,63000000
4770,cumulativeFunding,2024,63000000
4770,cumulativeFunding,2025,63000000
4770,cumulativeFunding,,63000000
4777,cumulativeFunding,2021,2000000
4777,cumulativeFunding,2022,14500000
4777,cumulativeFunding,2023,14500000
4777,cumulativeFunding,2024,14500000
4777,cumulativeFunding,2025,14500000
4777,cumulativeFunding,,14500000
4778,cumulativeFunding,2017,11600000
4778,cumulativeFunding,2018,21600000
4778,cumulativeFunding,2019,21600000
4778,cumulativeFunding,2020,21600000
4778,cumulativeFunding,2021,66600000
4778,cumulativeFunding,2022,66600000
4778,cumulativeFunding,2023,66600000
4778,cumulativeFunding,2024,66600000
4778,cumulativeFunding,2025,66600000
4778,cumulativeFunding,,66600000
4781,cumulativeFunding,2015,2000000
4781,cumulativeFunding,2016,2000000
4781,cumulativeFunding,2017,2000000
4781,cumulativeFunding,2018,7000000
4781,cumulativeFunding,2019,7000000
4781,cumulativeFunding,2020,17000000
4781,cumulativeFunding,2021,17000000
4781,cumulativeFunding,2022,57000000
4781,cumulativeFunding,2023,57000000
4781,cumulativeFunding,2024,57000000
4781,cumulativeFunding,2025,57000000
4781,cumulativeFunding,,57000000
4783,cumulativeFunding,2019,5000000
4783,cumulativeFunding,2020,5000000
4783,cumulativeFunding,2021,5000000
4783,cumulativeFunding,2022,5000000
4783,cumulativeFunding,2023,5000000
4783,cumulativeFunding,2024,5000000
4783,cumulativeFunding,2025,5000000
4783,cumulativeFunding,,5000000
4785,cumulativeFunding,2015,1000000
4785,cumulativeFunding,2016,1000000
4785,cumulativeFunding,2017,13000000
4785,cumulativeFunding,2018,53000000
4785,cumulativeFunding,2019,53000000
4785,cumulativeFunding,2020,53000000
4785,cumulativeFunding,2021,160000000
4785,cumulativeFunding,2022,260000000
4785,cumulativeFunding,2023,260000000
4785,cumulativeFunding,2024,260000000
4785,cumulativeFunding,2025,260000000
4785,cumulativeFunding,,260000000
4794,cumulativeFunding,2021,
4794,cumulativeFunding,2022,8000000
4794,cumulativeFunding,2023,8000000
4794,cumulativeFunding,2024,8000000
4794,cumulativeFunding,2025,8000000
4794,cumulativeFunding,,8000000
4796,cumulativeFunding,2022,
4796,cumulativeFunding,2023,10000000
4796,cumulativeFunding,2024,10000000
4796,cumulativeFunding,2025,10000000
4796,cumulativeFunding,,10000000
4797,cumulativeFunding,2014,600000
4797,cumulativeFunding,2015,600000
4797,cumulativeFunding,2016,600000
4797,cumulativeFunding,2017,600000
4797,cumulativeFunding,2018,600000
4797,cumulativeFunding,2019,600000
4797,cumulativeFunding,2020,600000
4797,cumulativeFunding,2021,600000
4797,cumulativeFunding,2022,600000
4797,cumulativeFunding,2023,600000
4797,cumulativeFunding,2024,600000
4797,cumulativeFunding,2025,600000
4797,cumulativeFunding,,600000
4800,cumulativeFunding,2013,450000
4800,cumulativeFunding,2014,1350000
4800,cumulativeFunding,2015,1350000
4800,cumulativeFunding,2016,2850000
4800,cumulativeFunding,2017,2850000
4800,cumulativeFunding,2018,2850000
4800,cumulativeFunding,2019,2850000
4800,cumulativeFunding,2020,2850000
4800,cumulativeFunding,2021,2850000
4800,cumulativeFunding,2022,2850000
4800,cumulativeFunding,2023,2850000
4800,cumulativeFunding,2024,2850000
4800,cumulativeFunding,2025,2850000
4800,cumulativeFunding,,2850000
4801,cumulativeFunding,2018,30000000
4801,cumulativeFunding,2019,30000000
4801,cumulativeFunding,2020,30000000
4801,cumulativeFunding,2021,30000000
4801,cumulativeFunding,2022,30000000
4801,cumulativeFunding,2023,30000000
4801,cumulativeFunding,2024,30000000
4801,cumulativeFunding,2025,30000000
4801,cumulativeFunding,,30000000
4805,cumulativeFunding,2021,
4805,cumulativeFunding,2022,
4805,cumulativeFunding,2023,
4805,cumulativeFunding,2024,900000
4805,cumulativeFunding,2025,900000
4805,cumulativeFunding,,900000
4806,cumulativeFunding,2019,
4806,cumulativeFunding,2020,100000
4806,cumulativeFunding,2021,100000
4806,cumulativeFunding,2022,100000
4806,cumulativeFunding,2023,100000
4806,cumulativeFunding,2024,100000
4806,cumulativeFunding,2025,100000
4806,cumulativeFunding,,100000
4808,cumulativeFunding,2021,
4808,cumulativeFunding,2022,
4808,cumulativeFunding,2023,20000000
4808,cumulativeFunding,2024,20000000
4808,cumulativeFunding,2025,20000000
4808,cumulativeFunding,,20000000
4809,cumulativeFunding,2016,10000000
4809,cumulativeFunding,2017,10000000
4809,cumulativeFunding,2018,32000000
4809,cumulativeFunding,2019,32000000
4809,cumulativeFunding,2020,49000000
4809,cumulativeFunding,2021,49000000
4809,cumulativeFunding,2022,49000000
4809,cumulativeFunding,2023,49000000
4809,cumulativeFunding,2024,49000000
4809,cumulativeFunding,2025,49000000
4809,cumulativeFunding,,49000000
4810,cumulativeFunding,2022,2930000
4810,cumulativeFunding,2023,3930000
4810,cumulativeFunding,2024,3930000
4810,cumulativeFunding,2025,3930000
4810,cumulativeFunding,,3930000
4811,cumulativeFunding,2014,22000000
4811,cumulativeFunding,2015,22000000
4811,cumulativeFunding,2016,47000000
4811,cumulativeFunding,2017,47000000
4811,cumulativeFunding,2018,47000000
4811,cumulativeFunding,2019,72000000
4811,cumulativeFunding,2020,72000000
4811,cumulativeFunding,2021,72000000
4811,cumulativeFunding,2022,72000000
4811,cumulativeFunding,2023,72000000
4811,cumulativeFunding,2024,72000000
4811,cumulativeFunding,2025,72000000
4811,cumulativeFunding,,72000000
4812,cumulativeFunding,2019,
4812,cumulativeFunding,2020,
4812,cumulativeFunding,2021,2000000
4812,cumulativeFunding,2022,2000000
4812,cumulativeFunding,2023,2000000
4812,cumulativeFunding,2024,2000000
4812,cumulativeFunding,2025,2000000
4812,cumulativeFunding,,2000000
4813,cumulativeFunding,2023,240000
4813,cumulativeFunding,2024,240000
4813,cumulativeFunding,2025,240000
4813,cumulativeFunding,,240000
4814,cumulativeFunding,2019,
4814,cumulativeFunding,2020,2000000
4814,cumulativeFunding,2021,22000000
4814,cumulativeFunding,2022,22000000
4814,cumulativeFunding,2023,36000000
4814,cumulativeFunding,2024,46000000
4814,cumulativeFunding,2025,46000000
4814,cumulativeFunding,,46000000
4815,cumulativeFunding,2017,1710000
4815,cumulativeFunding,2018,1710000
4815,cumulativeFunding,2019,3900000
4815,cumulativeFunding,2020,6000000
4815,cumulativeFunding,2021,6000000
4815,cumulativeFunding,2022,6000000
4815,cumulativeFunding,2023,6000000
4815,cumulativeFunding,2024,6000000
4815,cumulativeFunding,2025,6000000
4815,cumulativeFunding,,6000000
4818,cumulativeFunding,2020,
4818,cumulativeFunding,2021,1000000
4818,cumulativeFunding,2022,10000000
4818,cumulativeFunding,2023,10000000
4818,cumulativeFunding,2024,15000000
4818,cumulativeFunding,2025,15000000
4818,cumulativeFunding,,15000000
4819,cumulativeFunding,2017,34000000
4819,cumulativeFunding,2018,34000000
4819,cumulativeFunding,2019,34000000
4819,cumulativeFunding,2020,34000000
4819,cumulativeFunding,2021,34000000
4819,cumulativeFunding,2022,34000000
4819,cumulativeFunding,2023,34000000
4819,cumulativeFunding,2024,34000000
4819,cumulativeFunding,2025,34000000
4819,cumulativeFunding,,34000000
4820,cumulativeFunding,2022,950000
4820,cumulativeFunding,2023,950000
4820,cumulativeFunding,2024,950000
4820,cumulativeFunding,2025,950000
4820,cumulativeFunding,,950000
4822,cumulativeFunding,2014,100000
4822,cumulativeFunding,2015,100000
4822,cumulativeFunding,2016,100000
4822,cumulativeFunding,2017,100000
4822,cumulativeFunding,2018,100000
4822,cumulativeFunding,2019,100000
4822,cumulativeFunding,2020,100000
4822,cumulativeFunding,2021,100000
4822,cumulativeFunding,2022,100000
4822,cumulativeFunding,2023,100000
4822,cumulativeFunding,2024,100000
4822,cumulativeFunding,2025,100000
4822,cumulativeFunding,,100000
4824,cumulativeFunding,2019,
4824,cumulativeFunding,2020,3500000
4824,cumulativeFunding,2021,3500000
4824,cumulativeFunding,2022,3500000
4824,cumulativeFunding,2023,3500000
4824,cumulativeFunding,2024,3500000
4824,cumulativeFunding,2025,3500000
4824,cumulativeFunding,,3500000
4825,cumulativeFunding,2019,
4825,cumulativeFunding,2020,
4825,cumulativeFunding,2021,
4825,cumulativeFunding,2022,9000000
4825,cumulativeFunding,2023,9000000
4825,cumulativeFunding,2024,45000000
4825,cumulativeFunding,2025,45000000
4825,cumulativeFunding,,45000000
4828,cumulativeFunding,2017,500000
4828,cumulativeFunding,2018,500000
4828,cumulativeFunding,2019,500000
4828,cumulativeFunding,2020,500000
4828,cumulativeFunding,2021,500000
4828,cumulativeFunding,2022,500000
4828,cumulativeFunding,2023,500000
4828,cumulativeFunding,2024,500000
4828,cumulativeFunding,2025,500000
4828,cumulativeFunding,,500000
4831,cumulativeFunding,2023,5000000
4831,cumulativeFunding,2024,70000000
4831,cumulativeFunding,2025,70000000
4831,cumulativeFunding,,70000000
4833,cumulativeFunding,2018,
4833,cumulativeFunding,2019,5000000
4833,cumulativeFunding,2020,16000000
4833,cumulativeFunding,2021,16000000
4833,cumulativeFunding,2022,49000000
4833,cumulativeFunding,2023,49000000
4833,cumulativeFunding,2024,49000000
4833,cumulativeFunding,2025,49000000
4833,cumulativeFunding,,49000000
4834,cumulativeFunding,2021,
4834,cumulativeFunding,2022,
4834,cumulativeFunding,2023,
4834,cumulativeFunding,2024,10000000
4834,cumulativeFunding,2025,10000000
4834,cumulativeFunding,,10000000
4835,cumulativeFunding,2009,1000000
4835,cumulativeFunding,2010,1000000
4835,cumulativeFunding,2011,1000000
4835,cumulativeFunding,2012,4500000
4835,cumulativeFunding,2013,4500000
4835,cumulativeFunding,2014,11500000
4835,cumulativeFunding,2015,11500000
4835,cumulativeFunding,2016,61500000
4835,cumulativeFunding,2017,61500000
4835,cumulativeFunding,2018,226500000
4835,cumulativeFunding,2019,226500000
4835,cumulativeFunding,2020,226500000
4835,cumulativeFunding,2021,226500000
4835,cumulativeFunding,2022,226500000
4835,cumulativeFunding,2023,226500000
4835,cumulativeFunding,2024,226500000
4835,cumulativeFunding,2025,226500000
4835,cumulativeFunding,,226500000
4837,cumulativeFunding,2000,10000000
4837,cumulativeFunding,2001,10000000
4837,cumulativeFunding,2002,10000000
4837,cumulativeFunding,2003,10000000
4837,cumulativeFunding,2004,10000000
4837,cumulativeFunding,2005,10000000
4837,cumulativeFunding,2006,30000000
4837,cumulativeFunding,2007,30000000
4837,cumulativeFunding,2008,30000000
4837,cumulativeFunding,2009,30000000
4837,cumulativeFunding,2010,30000000
4837,cumulativeFunding,2011,30000000
4837,cumulativeFunding,2012,30000000
4837,cumulativeFunding,2013,30000000
4837,cumulativeFunding,2014,30000000
4837,cumulativeFunding,2015,30000000
4837,cumulativeFunding,2016,30000000
4837,cumulativeFunding,2017,30000000
4837,cumulativeFunding,2018,30000000
4837,cumulativeFunding,2019,30000000
4837,cumulativeFunding,2020,30000000
4837,cumulativeFunding,2021,30000000
4837,cumulativeFunding,2022,30000000
4837,cumulativeFunding,2023,30000000
4837,cumulativeFunding,2024,30000000
4837,cumulativeFunding,2025,30000000
4837,cumulativeFunding,,30000000
4838,cumulativeFunding,2012,7000000
4838,cumulativeFunding,2013,10000000
4838,cumulativeFunding,2014,10000000
4838,cumulativeFunding,2015,10000000
4838,cumulativeFunding,2016,10000000
4838,cumulativeFunding,2017,10000000
4838,cumulativeFunding,2018,35000000
4838,cumulativeFunding,2019,35000000
4838,cumulativeFunding,2020,35000000
4838,cumulativeFunding,2021,35000000
4838,cumulativeFunding,2022,35000000
4838,cumulativeFunding,2023,35000000
4838,cumulativeFunding,2024,35000000
4838,cumulativeFunding,2025,35000000
4838,cumulativeFunding,,35000000
4841,cumulativeFunding,2010,250000
4841,cumulativeFunding,2011,250000
4841,cumulativeFunding,2012,300000
4841,cumulativeFunding,2013,930000
4841,cumulativeFunding,2014,930000
4841,cumulativeFunding,2015,930000
4841,cumulativeFunding,2016,1180000
4841,cumulativeFunding,2017,1180000
4841,cumulativeFunding,2018,1180000
4841,cumulativeFunding,2019,1180000
4841,cumulativeFunding,2020,1180000
4841,cumulativeFunding,2021,1180000
4841,cumulativeFunding,2022,1180000
4841,cumulativeFunding,2023,1180000
4841,cumulativeFunding,2024,1180000
4841,cumulativeFunding,2025,1180000
4841,cumulativeFunding,,1180000
4842,cumulativeFunding,2016,1250000
4842,cumulativeFunding,2017,4550000
4842,cumulativeFunding,2018,18550000
4842,cumulativeFunding,2019,43550000
4842,cumulativeFunding,2020,145550000
4842,cumulativeFunding,2021,145550000
4842,cumulativeFunding,2022,145550000
4842,cumulativeFunding,2023,145550000
4842,cumulativeFunding,2024,145550000
4842,cumulativeFunding,2025,145550000
4842,cumulativeFunding,,145550000
4846,cumulativeFunding,2005,2000000
4846,cumulativeFunding,2006,2000000
4846,cumulativeFunding,2007,6000000
4846,cumulativeFunding,2008,14000000
4846,cumulativeFunding,2009,14000000
4846,cumulativeFunding,2010,14000000
4846,cumulativeFunding,2011,14000000
4846,cumulativeFunding,2012,21000000
4846,cumulativeFunding,2013,21000000
4846,cumulativeFunding,2014,47000000
4846,cumulativeFunding,2015,97000000
4846,cumulativeFunding,2016,277000000
4846,cumulativeFunding,2017,277000000
4846,cumulativeFunding,2018,277000000
4846,cumulativeFunding,2019,277000000
4846,cumulativeFunding,2020,277000000
4846,cumulativeFunding,2021,277000000
4846,cumulativeFunding,2022,277000000
4846,cumulativeFunding,2023,277000000
4846,cumulativeFunding,2024,277000000
4846,cumulativeFunding,2025,277000000
4846,cumulativeFunding,,277000000
4847,cumulativeFunding,2021,
4847,cumulativeFunding,2022,7400000
4847,cumulativeFunding,2023,7400000
4847,cumulativeFunding,2024,7400000
4847,cumulativeFunding,2025,7400000
4847,cumulativeFunding,,7400000
4848,cumulativeFunding,2015,150000
4848,cumulativeFunding,2016,150000
4848,cumulativeFunding,2017,150000
4848,cumulativeFunding,2018,150000
4848,cumulativeFunding,2019,150000
4848,cumulativeFunding,2020,150000
4848,cumulativeFunding,2021,150000
4848,cumulativeFunding,2022,150000
4848,cumulativeFunding,2023,150000
4848,cumulativeFunding,2024,150000
4848,cumulativeFunding,2025,150000
4848,cumulativeFunding,,150000
4850,cumulativeFunding,2020,2000000
4850,cumulativeFunding,2021,2000000
4850,cumulativeFunding,2022,12000000
4850,cumulativeFunding,2023,12000000
4850,cumulativeFunding,2024,12000000
4850,cumulativeFunding,2025,12000000
4850,cumulativeFunding,,12000000
4852,cumulativeFunding,2023,
4852,cumulativeFunding,2024,650000
4852,cumulativeFunding,2025,650000
4852,cumulativeFunding,,650000
4854,cumulativeFunding,2018,3000000
4854,cumulativeFunding,2019,3000000
4854,cumulativeFunding,2020,3000000
4854,cumulativeFunding,2021,12000000
4854,cumulativeFunding,2022,12000000
4854,cumulativeFunding,2023,26500000
4854,cumulativeFunding,2024,26500000
4854,cumulativeFunding,2025,26500000
4854,cumulativeFunding,,26500000
4855,cumulativeFunding,2022,406000
4855,cumulativeFunding,2023,406000
4855,cumulativeFunding,2024,406000
4855,cumulativeFunding,2025,406000
4855,cumulativeFunding,,406000
4856,cumulativeFunding,2016,375000
4856,cumulativeFunding,2017,375000
4856,cumulativeFunding,2018,380000
4856,cumulativeFunding,2019,380000
4856,cumulativeFunding,2020,380000
4856,cumulativeFunding,2021,380000
4856,cumulativeFunding,2022,380000
4856,cumulativeFunding,2023,380000
4856,cumulativeFunding,2024,380000
4856,cumulativeFunding,2025,380000
