company_id,row_type,investor_id,investor_name,investor_position
4115,company_investor,11536,Oz Adler,CEO & CFO
4115,company_investor,11537,Dr. Adi Zulhoff-Shani,CTO
4116,company_investor,11538,Amir Reichman,CEO
4116,company_investor,11539,Elad Mark,COO
4117,company_investor,11540,Igal Leshem,CTO
4118,company_investor,11541,Shaked  Shek,Head of R&D Division
4118,company_investor,11542,Boaz  Ben-Chaim,International BD & Sales Director
4118,company_investor,4701,Udi  Oren,Marketing Director
4119,company_investor,11543,Caroline Foley-Comer,Business Development
4120,company_investor,11544,Chanan Kupietzky,Co-founder
4120,company_investor,11545,Noah Abramowitz,Spokesman and Investors Relations
4116,company_investor,11546,"Tamar Ben-Yedidia, PhD",CSO
4116,company_investor,11547,Joshua E. Phillipson,Business Development & Marketing Manager
4121,company_investor,11548,Tomer Gideon,Founder & CEO
4122,company_investor,11549,David  Bassa,CEO
4123,company_investor,11550,Katya Goldstein (late),Co-founder & CEO
4122,company_investor,11551,Ofer  Alshech,CFO
4122,company_investor,11552,Dr. Dror Robinson,CMO
4122,company_investor,11553,Prof. Moshe Mittelman,CSO
4122,company_investor,11554,Dr. Sari Prutchi Sagiv,CTO
4122,company_investor,11555,Dr. Noah  Ben Shalom,Chief Chemist
4123,company_investor,11556,Shaul Zohar ,Co-founder 
4123,company_investor,11557,Mark Goldstein,Co-founder & CTO
4124,company_investor,11558,Menachem Livni,Founder & CEO
4125,company_investor,11559,Ram Binyamin,Co-founder
4125,company_investor,11560,Idan Yona,Co-founder & CTO
4125,company_investor,11561,Bar Almog,Co-founder (No longer with the company)
4125,company_investor,11562,Kobi  Peretz,Co-founder (No longer with the company)
4125,company_investor,11563,Asaf  Yona,COO
4126,company_investor,11564,Elad Kobi,CEO
4126,company_investor,11565,Lital Kalkshtein,Founder
4126,company_investor,6916,Tal Meged,Head Of BI
4126,company_investor,11566,Nir Cohen Paraira,Head of Marketing
4126,company_investor,11567,Chen Feller,Digital Marketing Manager
4127,company_investor,11568,Daniel Eri,Co-founder & CTO
4128,company_investor,11569,Guy Korland,Co-founder & CEO
4128,company_investor,11570,Roi Lipman,Co-founder & CTO
4129,company_investor,11571,Roi  Ramot,Co-founder & CEO
4129,company_investor,650,Yossi Bornstein,Founder
4130,company_investor,11572,Eyal Feldman,Co-Founder & CEO
4130,company_investor,11573,Ofer Feldman,"Co-Founder, CTO & GM"
4130,company_investor,11574,Yanniv Suberri,VP R&D
4130,company_investor,11575,Ido  Peleg,IL COO
4130,company_investor,11576,Pini Shvartsman,Innovation Leader
4131,company_investor,11577,Yoav Shalmor,Co-founder & CEO
4132,company_investor,11578,Yair  Cohn,Co-Founder & CEO
4133,company_investor,11579,Ofir  Har-Chen,Co-founder & CEO
4133,company_investor,11580,Sagi Haas,Co-founder & CTO
4134,company_investor,11581,Tom  Fleischer,Co-founder & CEO
4134,company_investor,11582,Tamir Biezuner,Co-founder & CSO
4134,company_investor,11583,Ophir Herbst,Co-founder (no longer with the comoany)
4131,company_investor,11584,Chen Kinnrot,Co-founder (No longer with the company)
4132,company_investor,11585,Dan  Feldshtein,Co-Founder & COO
4133,company_investor,11586,Tal  Kimhi,Co-founder & VP R&D
4135,company_investor,11587,Reuven  Mery,CEO
4136,company_investor,11588,Alon Inbar,CEO
4136,company_investor,11589,Amir Shiffman,Manager of Embryo Transplant Unit
4137,company_investor,11590,Gadi Eliashiv,Co-founder & CEO
4138,company_investor,11591,Roei Schwartz,Co-founder & CEO
4138,company_investor,2113,Barak Katz,Co-founder & COO
4139,company_investor,11592,Or Shoshani,Co-founder & CEO
4140,company_investor,11593,Assaf Hershkovits,Co founder 
4140,company_investor,11594,Elhai  Aharoni," Co-Founder, CTO, CPO"
4140,company_investor,11595,Ben   Grinberg,Co-Founder
4141,company_investor,11596,Raphi Blustein,Founder & CEO
4141,company_investor,11597,Eli Pearlmuter,COO
4142,company_investor,11598,Dan  Amsellem,CEO
4142,company_investor,11599,Baeloha  Eliphaz,VP Opration
4142,company_investor,11600,Ronit  Aviv,HR Manager
4143,company_investor,11601,Omer Mller,Co-founder & Board Member
4143,company_investor,11602,Roy Peleg,Founder & CEO
4144,company_investor,11603,Shir Abecasis,Co-founder & CEO
4145,company_investor,11604,"Jenia  Yurkovsky, Ph.D. ",CEO
4145,company_investor,11605,Eduard  Grinberg,CTO
4137,company_investor,11606,Susan Kuo,Co-founder & CBDO
4137,company_investor,11607,Eran Friedman,Co-founder & CTO
4137,company_investor,11608,Vince  Cortese,CRO
4139,company_investor,11609,Stav Sitnikov,Co-founder & CTO
4139,company_investor,11610,Liran Roffman,Co-founder & VP Engineering
4144,company_investor,11611,Wendi Burke,Head of Marketing
4146,company_investor,11612,Daniel Glozman,Co-founder & CEO
4146,company_investor,482,Moshe Shoham,Co-founder 
4146,company_investor,11613,Joseph  Nathan,Co-founder & CBO
4147,company_investor,11614,Alberto Esquenazi,Advisory Board
4147,company_investor,11615,Snir Asulin,Founder & CEO
4147,company_investor,11616,Nadav Mizrahi,UX/UI Specialist
4148,company_investor,11617,Nitzan Paldi,Founder & CEO
4148,company_investor,11618,Ran Yossefi,CFO
4149,company_investor,11619,Sivan Langer,Founder
4150,company_investor,11620,Joseph Rubinstein,Co-founder & CEO
4150,company_investor,11621,Jacob  Namrow,Co-founder & CMO
4150,company_investor,11622,Noah  Bar-Shai,Co-founder & CTO
4150,company_investor,11623,Dvir Goldman,Co-founder (No longer with the company)
4151,company_investor,11624,Ori Ben Ner,CEO
4152,company_investor,11625,Oren Razon,Co-founder & CEO
4152,company_investor,11626,Ofer Razon,Co-founder (No longer with the company)
4152,company_investor,11627,Moran Halevi,Head of Marketing
4153,company_investor,11628,Nadav Ashkenazy,SVP & GM of Publishing
4153,company_investor,11629,Meir Yemini,VP R&D
4154,company_investor,11630,Hagay Azani,CEO
4154,company_investor,11631,Shlomo Nir,Co-founder
4154,company_investor,11632,Keren  Moshes Laden,VP HR
4155,company_investor,11633,David Allouch,CEO
4156,company_investor,11634,"Ofer Ilan, CPA,  Adv.",CFO
4156,company_investor,11635,Barak Abitbol,CTO
4157,company_investor,11636,Yehuda Niv,CEO & Founder
4158,company_investor,11637,Erez Saf,Co-founder & CEO
4159,company_investor,11638,Tamir Tuller,Co-Founder & CSO
4160,company_investor,11639,Rafi Gassel,VP
4160,company_investor,11640,Aryeh  Gassel,Director
4161,company_investor,11641,Itay  Barak, Co-founder & CEO
4163,company_investor,11642,Katarzyna  Harel,CEO
4163,company_investor,11643,Sharon Rahamim,VP Global Sales&Marketing
4157,company_investor,11644,Lev David,Co-Founder & CMO
4157,company_investor,11645,Niv Ovdat,Co-Founder & COO
4157,company_investor,11646,Nir Kenner,Co-Founder & CTO
4159,company_investor,11647,Tuval  Ben Yehezkel,Co-founder (No longer with the company)
4159,company_investor,11648,Modi Roopin,Head of R&D; Molecular Virology
4159,company_investor,11649,"Avner  Finger, DVM",Animal Vaccines BD
4161,company_investor,11650,Guri  Oron ,Co-founder & COO
4163,company_investor,11651,Ofer  Leizerovich,Director
4164,company_investor,11652,Anan Copty,Founder & CEO
4165,company_investor,11653,Nimrod Gruber,Co-founder & COO
4165,company_investor,11654,Orit Levy, Chief Marketing Officer
4165,company_investor,11655,Guy  Ben Yossef,"CFO, Chief Data & Bi"
4166,company_investor,11656,Elad Sharon,CEO
4166,company_investor,11657,David (Dudi) Abadi,CFO
4166,company_investor,11658,Dana Arditi,VP Customer Success
4166,company_investor,11659,Neta   Zeir-Harim,Director of Business application
4166,company_investor,11660,Tamar  Salant,Product Marketing Manager
4167,company_investor,11661,Hagai Lalazar,CEO & Founder
4165,company_investor,11662,Maayan  Shechter,Head of HR
4168,company_investor,11663,Gil Kroyzer,CEO & Co-Founder
4168,company_investor,11664,Israel Kroizer,CTO & Co-Founder
4169,company_investor,11665,Eli Elad Cohen,Founder & CEO
4170,company_investor,11666,Shai  Gilboa,Co-founder & CEO
4170,company_investor,11667,Itzik  Wilf,Co-founder & CTO
4171,company_investor,11668,Nadav Milner,CEO
4171,company_investor,11669,Tamar Alpan Sapir,Marcom & Presale
4172,company_investor,11670,Zeev Shetach,Founder & CEO
4172,company_investor,11671,Tammy Lanzkron,VP Sales
4173,company_investor,11672,Eyal Elhayany,Co-founder & Chairman 
4174,company_investor,11673,Erez Moscovic,Co-founder & CEO
4173,company_investor,11674,Shahaf  Erlich,CEO
4173,company_investor,11675,Varda Lusthaus,Co-founder (No longer with the company)
4173,company_investor,11676,Assaf Shlush,Co-founder (No longer with the company)
4174,company_investor,11677,Nati  Catalan,Co-founder & CRO
4174,company_investor,11678,Yossi Motro,Co-founder & CTO
4174,company_investor,11679,Or Peles,Co-founder (No longer with the company)
4174,company_investor,11680,Liron Gal-Yones ,VP HR & Operations
4175,company_investor,11681,Emma  Kvitnitsky,Co-founder & CEO
4175,company_investor,11682,Nathalie Gabriel,Co-founder & VP Business Development and Marketing
4175,company_investor,11683,Nissim  Konforty,Co-founder (No longer with the company)
4175,company_investor,11684,Nir Kedem,COO
4176,company_investor,11685,Susan Benton,Board Member
4177,company_investor,11686,Yoel Shiboleth,Co-founder & CEO
4177,company_investor,11687,Dan Weinthal,Co-founder & COO
4178,company_investor,11688,Lior Gerson,CEO
4175,company_investor,1604,Saul Koder,VP R&D
4176,company_investor,11689,"Daphne Haim-Langford, Ph.D.",Co-Founder & CEO
4176,company_investor,918,Ron Neumann,CMO
4176,company_investor,11690,Zohar Milman,COO
4176,company_investor,114,Ruth  Friedel,Business Development Manager
4178,company_investor,11691,Lior Ash,CTO
4180,company_investor,11692,Dror Shalitin,Founder
4180,company_investor,11693,Michael Kravchik,Head of Reseach
4181,company_investor,11694,Oren Sadiv,"Founder, CEO & Chairman"
4182,company_investor,11695,Karen  Cohen Khazon,Chairman of the Board
4182,company_investor,11696,Ari  Rosenthal,CEO
4183,company_investor,11697,Ruben  Markus,Co-founder & CEO
4184,company_investor,11698,David BenDavid,Co-founder & CEO
4184,company_investor,11699,Nir Ben David,Co-founder & CCO
4184,company_investor,11700,Yotam Azriel,Co-founder & CTO
4181,company_investor,11701,Eran Gabbai,CTO
4181,company_investor,11702,Netta  Ness,"SVP, Chief TERA Relations"
4182,company_investor,11703,Eli Bahar,Co-founder
4182,company_investor,11704,Dafna Bester,Co-founder
4182,company_investor,11705,Avi  Abutbul,Co-founder & COO
4182,company_investor,10838,Ron Shamir,Co-founder & CTO
4183,company_investor,11706,Israel  Vitelson,Co-founder & CTO
4183,company_investor,11707,Yossi Moshe,Co-founder & VP R&D
4183,company_investor,11708,Michael  Halperin,VP Marketing & Sales
4185,company_investor,11709,Guy Liany,Co-founder
4185,company_investor,11710,Israel Gold,Co-founder
4186,company_investor,11711,Amit Aflalo,Co-founder & CEO
4187,company_investor,11712,Ehud  Weinstein,Co-founder & CEO
4188,company_investor,11713,Yos Israeli-Shalev,Founder
4189,company_investor,11714,Adi Biran,Co-founder & CEO
4190,company_investor,11715,Lior Dinar,CEO
4190,company_investor,11716,Itzik  Baabur,COO
4190,company_investor,11717,Nimrod  Erez,CTO
4190,company_investor,11718,Offer  Einav,BIZ-DEV
4186,company_investor,11719,Shawn  Shabtay,Co-founder
4187,company_investor,11720,Meir  Feder,Co-founder
4187,company_investor,11721,Ofir  Shalvi,Co-founder
4187,company_investor,11722,Daniel  Yellin,Co-founder (No longer with the company)
4189,company_investor,11723,Lior  Ash,Co-founder & CTO
4189,company_investor,11724,Lihi Gerstner,Co-founder (No longer with the company)
4191,company_investor,11725,"Alon  Seri-Levy, Dr.",Co-Founder & CEO
4191,company_investor,11726,Itzik  Yosef,COO
4191,company_investor,11727,Daniela Mavor,SVP BD
4192,company_investor,11728,Amram  Eitan,CEO
4192,company_investor,11729,Yan  Beliavsky,Executive Director R&D
4192,company_investor,11730,Leonid Zisman,Deputy Manager
4193,company_investor,11731,Eliaz Tobias,Co-founder & CEO
4194,company_investor,11732,Tzakhi Freedman,Founder
4195,company_investor,11733,Gil Zwirn,Co-founder & CEO
4196,company_investor,11734,Daniel Grunstein,Co-founder & CEO
4196,company_investor,11735,Darryl Gecelter,Co-Founder & CRO
4196,company_investor,11736,Dvir Hanum,Co-founder (No longer with the company)
4196,company_investor,11737,Itay Ben Ami,COO
4197,company_investor,11738,Prof. Guy Ramon,CSO
4198,company_investor,11739,Yoram   Ilan,CEO
4198,company_investor,11740,David  Agmon,Founder & CTO
4198,company_investor,11741,Roni  Raz,COO
4199,company_investor,11742,Amir Ulu,CEO
4200,company_investor,11743,Ron Zeidman,"Founder, CEO & CTO"
4200,company_investor,11744,Zvi Zeidman,Co-founder & CFO
4200,company_investor,11745,Yaniv Zeidman,Co-founder & CPO
4201,company_investor,11746,Jason Meister,Founder & CEO
4202,company_investor,11747,Nimrod Livne,Co-founder & CEO
4193,company_investor,11748,Eran Ruso,Co-founder & CTO
4203,company_investor,11749,Aron  Cohen,Co-founder & CEO
4203,company_investor,11750,Zeev Russak,Co-founder & CTO
4203,company_investor,11751,Simon Bengen,CPO & Director
4204,company_investor,11752,Yuval Pitluk,Co-founder & CEO
4204,company_investor,11753,Maya Goldberg,CPO & Co-Founder
4204,company_investor,11754,Amir  Moradov,Product Manager
4205,company_investor,3486,Itamar Apelblat,Co-founder & CEO
4205,company_investor,11755,Ido Shlomo,Co-founder & CTO
4205,company_investor,11756,Adi  Chemoul  ,VP Marketing
4205,company_investor,11757,Nissim Pariente,VP Product
4205,company_investor,11758,Ofer  Sivan,Head of Operations
4206,company_investor,11759,Kfir Waldman,Co-founder & CEO
4207,company_investor,11760,David Alush,CEO
4209,company_investor,11761,Eran  Shust,Co-founder &  CEO
4210,company_investor,11762,Matan Burstein,Co-founder & CEO
4211,company_investor,11763,Eran Stiassny,Co-founder & CEO
4212,company_investor,11764,Saar Yehezkel,CSO
4214,company_investor,11765,Thomas Gouy,Founder
4206,company_investor,1863,Yaron Rosen,Co-founder
4206,company_investor,11766,Alon Kantor,Co-founder
4206,company_investor,11767,Ehud Barak,Co-founder
4208,company_investor,11768,Ofer Vilenski,Co-founder & Executive Chairman
4208,company_investor,11769,Derry Shribman,Co-founder & CTO
4209,company_investor,11770,Avi  Wortzel,Co-founder & CPO/CTO
4209,company_investor,11771,Shay  Horovitz,Co-founder & CSO
4209,company_investor,11772,Elad  Shmilovich,VP Marketing
4210,company_investor,1892,Ido Cohen,Co-founder & CMO
4210,company_investor,11773,Amit Kaplan,Co-founder & CTO
4211,company_investor,11774,Reuven Twito,Co-founder
4211,company_investor,11775,Diego Schaiquevich,Co-founder
4211,company_investor,11776,Rafael Kokotek,Co-founder
4211,company_investor,11777,Ilya Pogreb,VP Product
4212,company_investor,11778,Nir  Amikam,Chief Agronomist
4212,company_investor,11779,Nir  Sosinsky,Managing Director
4215,company_investor,11780,Shlomo  Turgeman,Founder & CEO
4215,company_investor,11781,Yael Enzer Geva,Marketing Operations Manager
4216,company_investor,11782,Avshalom  Felber,Executive Chairman
4216,company_investor,11783,Amir Lang,Executive Chairman
4216,company_investor,11784,Alon  Tavor,CEO
4216,company_investor,11785,Mazy  Pinchusowicz,CFO
4216,company_investor,11786,Michal  Segal,VP HR
4216,company_investor,11787,Henri Inselberg,VP Marketing
4217,company_investor,11788,Yaniv Hamami,Founder & CEO
4217,company_investor,11789,Assaf Nahoum,VP Business Development
4218,company_investor,11790,Iris  Yam,Founder & CEO
4218,company_investor,11791,Nir Michalowitz,Founder & VP Technology
4218,company_investor,11792,Navit Balkanay,CMO
4219,company_investor,11793,Anat  Berkovich ,CEO
4220,company_investor,11794,Gidon Moshkovitz,Co-Founder & CEO
4221,company_investor,11795,Hanan Maayan,Co-founder
4222,company_investor,11796,Inbar Oz,CEO
4222,company_investor,11797,Itsik Harpaz,COO
4222,company_investor,11798,Asaf  Elron,CTO
4223,company_investor,11799,Shai Bar-Lavi,Co-Founder & CEO
4223,company_investor,11800,Amit Shaked,Co-Founder & COO
4223,company_investor,11801,Shlomo Shur,Co-Founder & CTO
4223,company_investor,11802,Krael Amitai,CSO
4224,company_investor,11803,Yuval  Asaraf,CTO
4225,company_investor,11804,Yossi Baron,Founder & CEO
4225,company_investor,11805,Ziv  Baron,Head of Product
4226,company_investor,5870,Miky Tamir,Co-founder & Chairman
4219,company_investor,11806,Amir  Berkovitch ,Owner
4220,company_investor,11807,Edi  Bahous,Co-founder (No longer with the company)
4221,company_investor,11808, Kfir Barnea,Co-founder
4222,company_investor,11809,"Prof. Gregory   Fontana MD, FACC, FACS",Chief Medical Officer
4226,company_investor,11810,Michael Birnboim,Co-founder (No longer with the company)
4226,company_investor,11811,Avi Klinger,Co-founder (No longer with the company)
4226,company_investor,11812,Tamir Anavi,CTO
4227,company_investor,11813,David Mezuman,Co-founder & CEO
4228,company_investor,8554,Ronnen Lovinger,CEO
4229,company_investor,11814,Hadar Sefi,Co-founder & CEO
4229,company_investor,11815,Yoel Sefi,Co-founder & CTO
4230,company_investor,11816,david tavor,Chairman
4230,company_investor,11817,Tzur Di-Cori,CEO
4230,company_investor,11818,ofer nidam,Founder & CTO
4231,company_investor,11819,Daniella  Givon,CEO & Head of R&D
4232,company_investor,7881,Oren Aharon,Founder
4233,company_investor,11820,Ronen Katz,Co-founder & CEO
4233,company_investor,11821,Ibrahim Yehia,Founder & Chief Scientist
4233,company_investor,11822,Michael Eilan,Co-founder & Business Development Manager
4233,company_investor,11823,Esther Magadley,Co-founder & CTO
4234,company_investor,11824,Yaron Traiband,Founder
4235,company_investor,11825,Tami Mazel Shachar,CEO
4236,company_investor,11826,Benny Arbel,Co-founder & CEO
4237,company_investor,11827,Jonathan Masel,Co-founder & CEO 
4238,company_investor,11828,Eyal Elbahari,Co-founder & CEO
4227,company_investor,11829,Jeremy Atlan,Co-founder & BD Manager
4227,company_investor,11830,Shai Bar,Co-founder & CTO
4228,company_investor,11831,Yoel  Shetrit,Co-founder & VP Photonics
4228,company_investor,11832,Ben Rubovitch,Co-founder (No longer with the company)
4228,company_investor,11833,Amir Geron,Co-founder (No longer with the company)
4228,company_investor,11834,Kobi Hasharoni,Former Co-founder
4228,company_investor,11835,Yossi Lev,CFO
4229,company_investor,11836,Lidor Mazuz,R&D manager
4231,company_investor,11837,Raanan Margalit,Head of Pre-Clinical Studies
4231,company_investor,11838,Nadav  Shraibom,Head of Strategy Affairs
4235,company_investor,11839,Uri Shaham,Co-founder
4235,company_investor,11840,Uri Mishol,Co-founder (No longer with the company)
4235,company_investor,11841, Dana Rochman,CPO
4235,company_investor,11842,Regev  Yativ,CRO
4235,company_investor,11843,Dori  Exterman,Chief Evangelist
4236,company_investor,11844,Effi  Wizen,Co-founder & CCO
4236,company_investor,11845,Dana  Porter,Co-founder & CMO
4236,company_investor,11846, Andrew  Mendoza ,CSO
4236,company_investor,11847,Meytal  Sedaka ,Head of Studio
4237,company_investor,11848,Boris Shehter,Co-founder & CTO
4237,company_investor,11849,Daniel  Etman,VP BD
4237,company_investor,11850,Natalya  Savchuk,HR Manager
4238,company_investor,11851,Eyal Orgil,Co-founder & CRO
4238,company_investor,11852,Alon Lubin,Co-founder & CTO 
4238,company_investor,7855,Oshrit Dinur,CFO
4238,company_investor,11853,Gideon Thomas,CMO
4239,company_investor,11854,Omri Katz,Founder & CEO
4240,company_investor,11855,Roei Aviram,Co-founder & CEO
4240,company_investor,11856,Ilan Eiland,CTO
4241,company_investor,11857,Eyal Sadot,CEO
4241,company_investor,11858,Itay Goren,Operation Manager
4241,company_investor,11859,Efraim Bachar,Technical & R&D Manager
4242,company_investor,11860,Yefi Gureni,Co-founder & Chairman
4243,company_investor,11861,Yoel Ezra,Founder & CEO
4244,company_investor,11862,Shai Granot,Co-founder & CEO 
4245,company_investor,11863,Dror Sofer,Co-founder & CEO
4246,company_investor,11864,Asaf Fridenson,CEO
4246,company_investor,11865,Gregory Kaidanov,CTO & Product Manager
4246,company_investor,11866,Chen Vovchenko,Customer Success Manage
4247,company_investor,11867,Ofer Segal,CEO
4247,company_investor,11868,Shlomi Ophir,Founder
4248,company_investor,11869,Israel (Srulik) Dvorsky,Co-founder & CEO
4249,company_investor,11870,"Ron Folman, M.Sc.",Founder & CEO
4242,company_investor,11871,Uri  Lichter ,CEO
4242,company_investor,11872,Pavel Sandler,Co-founder & CTO
4242,company_investor,11873,Maya  Koren,VP HR
4242,company_investor,11874,Maor  Feldman,VP Sales & Marketing
4243,company_investor,11875,Eli Mor,Co-Founder - no longer with the company
4243,company_investor,11876,Amir Lubashevsky,CMO
4243,company_investor,11877,Oran Zohar,Head of Software R&D
4244,company_investor,11878,Mor Nahum,Brain Training Advisor 
4244,company_investor,11879,Anna Izoutcheev,Game Designer
4245,company_investor,1799,Prof. Doron  Aurbach,Co-founder
4245,company_investor,11880,David  Malka,Co-founder & CTO
4248,company_investor,11881,Adam Siton,Co-founder & CTO
4248,company_investor,11882,Gideon Jagermann,COO
4250,company_investor,11883,Meir Gellis,Founder & CEO
4251,company_investor,11884,Oren Rubin,Founder & CEO
4252,company_investor,11885,Ofer Brandes,Co-founder & CEO
4253,company_investor,11886,Alon Nisenblat,Sales & Marketing Manager
4254,company_investor,11887,Israel Grintz,Founder & CEO
4254,company_investor,11888,Yotam Gross,COO
4255,company_investor,11889,Amir  Mizhar,Co-founder & CEO
4255,company_investor,11890,Yana Lev,Co-Founder & CBDO
4257,company_investor,11891,Sumit  Aggarwal,President & CEO 
4258,company_investor,11892,Iky  Koenig,CEO
4259,company_investor,11893,Haim Shani,Founder & Co-Chairman
4259,company_investor,11894,Amit  Harari,CEO
4259,company_investor,11895,Itzhak  Hai,CFO
4259,company_investor,11896,Ivgeny  Blokh,CTO
4259,company_investor,11897,Boaz  Karmy,VP Sales & Marketing
4260,company_investor,11898,Amir Taichman,Founder & CEO
4260,company_investor,7866,Barak Cohen,Co-founder & CTO
4261,company_investor,11899,Guy Piekarz,Co-founder & CEO
4262,company_investor,11900,David Arie,Founder & CEO
4262,company_investor,11901,Tasi Tumarkin,COO
4262,company_investor,11902,Israel Glasner Peretz,Chief of Education
4251,company_investor,11903,Ronit Belson,COO
4251,company_investor,11904,Maayan Veltz-lampert,Head of HR
4252,company_investor,11905,Youval  Bronicki,Co-founder & Lead Developer
4257,company_investor,11906,Lior  Horonchik,Head Of Clinical Operations
4259,company_investor,11907,Al  Betz,General Manager Inc
4261,company_investor,11908,Ronen Sobol,Co-founder & EVP Product
4263,company_investor,11909,Erez Agmon,Co-founder & CEO
4263,company_investor,11910,Shenhav Avidar,Co-founder & CPO
4263,company_investor,11911,Shai Gross,Co-founder & CTO
4264,company_investor,11912,Amir Bejarano,CEO & Partner
4264,company_investor,11913,Yael  Bejarano,"Founder,  Chairlady & Academic Director"
4264,company_investor,11914,Dana Bejarano,Director of Business Development
4265,company_investor,11915, David  Ginzburg ,President  Toolgal USA
4265,company_investor,11916,Israel Sheked,President & CEO 
4265,company_investor,11917,Guy Shaked,Co-CEO
4265,company_investor,11918,Itzick  Sheffer ,CTO
4265,company_investor,11919,Moti  Yehezkieli,Plant Manager
4266,company_investor,11920,Yonatan Bleich,Founder & CEO
4267,company_investor,11921,Eddie Sadan,CEO & Co Founder
4268,company_investor,11922,Arieh Eytan,CEO
4268,company_investor,11923,Shlomit Eytan,VP Marketing
4269,company_investor,11924,Jeff Schmidt,Senior Vice President of Sales
4270,company_investor,11925,Ami Saranga,Deputy CEO
4270,company_investor,11926,Yehuda Kahane,Co-founder
4270,company_investor,11927,Izzy Sheratzky,Co-founder
4271,company_investor,11928,Tzvika Goldner,CEO
4271,company_investor,11929,Oded Yechiel,CTO
4271,company_investor,11930,Prof. Hugo Guterman,Technical Advisor 
4272,company_investor,11931,Or Schreiber,Founder
4273,company_investor,11932,Rani   Fuchs,Co-Founder & CEO
4273,company_investor,11933,Jack  Geron,Co-Founder & CTO
4273,company_investor,11934,Michal Hayet,COO
4267,company_investor,11935,Ariel Werman,CSO & Co founder
4269,company_investor,11936,Efrat Litman,VP Advanced R&D
4269,company_investor,11937,Dan Shlezak,VP Operations & Engineering
4269,company_investor,11938,Eilon Livne,VP Product
4269,company_investor,11939,Itay Kariv,VP R&D
4269,company_investor,11940,Shiri Shenorson,VP and General Manager-Digital Health Business Unit
4270,company_investor,11941,Udi Mizrahi,VP Finance
4270,company_investor,11942,Linor  Keren Vatine ,Head of Marketing
4270,company_investor,11943,Gil Sheratzki,CBDO
4274,company_investor,11944,Asaf Ofer,Co-founder & CEO
4275,company_investor,11945,Davidi Carmiel,Co-founder & CEO
4275,company_investor,11946,Nir Barak,Co-founder & CSO
4275,company_investor,11947,Itsik Kesler,CTO
4275,company_investor,11948,Efrat David,Director of Marketing
4276,company_investor,11949,Etti  Berger,CEO
4276,company_investor,11950,yaniv barkai,CTO
4276,company_investor,11951,Eduardo Borrotchin,VP Sales & Business Development
4277,company_investor,11952,Aaron  Esteron,Founder & CEO
4277,company_investor,11953,Nilly  Salomon-Shimony,Scientific Director
4277,company_investor,11954,Dina  Gutkovich,QA&R&D Manager
4278,company_investor,11955,Nehemia Niv,Founder
4279,company_investor,11956,Yuval Israeli,COO
4279,company_investor,11957,Avi Ifrah,
4279,company_investor,11958,Yaer Tavor,
4280,company_investor,11959,Doron Gordon,Founder & CEO
4280,company_investor,11960,Liana  Hartal Kaneti,CFO & CBO
4281,company_investor,11961,Omri  Yoffe,Founder & CEO
4282,company_investor,11962,Guy Weiser,Co-Founder & CEO
4282,company_investor,11963,Uri Halamish,Co-Founder & CTO
4283,company_investor,11964,Avitzur  Sela,CEO
4284,company_investor,11965,Haim Amir,CEO & Co-Founder
4284,company_investor,11966,Eliaz  Karni,Deputy CEO
4284,company_investor,11967,Gil Kremer ,CIO & CISO
4284,company_investor,11968,Hagai Enoch  ,COO
4284,company_investor,11969,Ohad  Amir,CTO
4284,company_investor,11970,Katia   Gurevitch,VP Finance
4274,company_investor,11971,Ido Hershkovits,Co-Founder & COO
4274,company_investor,11972,Avishay Morag,Co-Founder & CTO
4274,company_investor,11973,Gideon Soesan,Co-Founder & Head of Agriculture
4275,company_investor,11974,Danielle Feldbrin,HR Manager
4281,company_investor,11975,Orr Matarasso,VP Technology
4281,company_investor,11976,Hod Epstein, Head of Operations & HR 
4283,company_investor,11977,Rotem Beecham,Business Development Manager
4285,company_investor,11978,Nimrod  Nissim,senior physicist & Optical designer
4286,company_investor,11979,Tsafrir Keynan,Founder & CEO
4287,company_investor,11980,Avi  Shachrai,President & CEO
4287,company_investor,11981,Moshe Kotlicki,Founder
4287,company_investor,11982,Yaacov Kotlicki,Founder (No longer with the company)
4287,company_investor,11983,Odelia Yogev,HR Manager
4286,company_investor,11984,Amit  Dar,Founder & CTO
4286,company_investor,11985,Daniel Bergman,HW Team lead
4286,company_investor,11986,Allon Herman,SW Team lead
4288,company_investor,11987,Itay Oren,Co-founder & CEO
4289,company_investor,11988,Anthony  Martini,President
4288,company_investor,11989,Idan Wender,Co-founder & CTO
4288,company_investor,11990,Ron Heiblum,Co-founder (No longer with the company)
4289,company_investor,11991,Yori Nelken,CEO
4289,company_investor,11992,Philip Schajer,CFO
4289,company_investor,11993,Amit Krelman,CTO
4289,company_investor,11994,Eliyahu Haddad,Head of Strategy
4290,company_investor,11995,Guy Zipori,Co-Founder
4291,company_investor,11996,Clive   Lipchin,Co-founder & CEO
4292,company_investor,11997,Tom Raymond Wolff,Founder & CEO
4293,company_investor,11998,Yoni Shtein,Co-founder & CEO
4295,company_investor,11999,Alex Mangold,Co-Founder & CEO
4295,company_investor,12000,Anat Shamaev,Head of Chemistry
4290,company_investor,2355,Amir Leitersdorf,Co-Founder
4291,company_investor,12001,Amir  Assa,Co-founder & CTO
4291,company_investor,12002,Liana Berlin-Fischler,Business Development & Design
4292,company_investor,12003,Eldad Haim,CMO
4292,company_investor,9185,Elnatan Davidovitch,CTO
